geneSet,NES,FDR,Function,Datatype
GO:0072001,1.1430087488626421,0.35140401052739345,GO,FP254CTCdt
GO:0015850,1.1436548409040035,0.3516005560805806,GO,FP254CTCdt
GO:0050905,1.1413283635326992,0.35358303964654375,GO,FP254CTCdt
GO:0070371,-1.226424219,0.35359039869791253,GO,FP254CTCdt
GO:0007229,1.139062502786134,0.35562633769311675,GO,FP254CTCdt
GO:0071542,1.139146245138983,0.35699497557113197,GO,FP254CTCdt
GO:0072523,-1.221830746,0.3625330889624218,GO,FP254CTCdt
GO:0051347,-1.220878116,0.3626331753636943,GO,FP254CTCdt
GO:0006790,-1.216931443,0.36338047329856726,GO,FP254CTCdt
GO:0048872,-1.217749032,0.3637340733005929,GO,FP254CTCdt
GO:0045088,-1.218634535,0.36380988079049675,GO,FP254CTCdt
GO:0072524,-1.219048956,0.36499309545955977,GO,FP254CTCdt
GO:0032535,1.1339760369567917,0.3661283999492894,GO,FP254CTCdt
GO:0050890,1.130213560335695,0.37282460550945346,GO,FP254CTCdt
GO:0001667,-1.207186381,0.3733446195899232,GO,FP254CTCdt
GO:0006040,-1.207806294,0.3740513246324819,GO,FP254CTCdt
GO:0030100,-1.211160384,0.37464318255631074,GO,FP254CTCdt
GO:0002833,-1.208347602,0.37498775245177435,GO,FP254CTCdt
GO:0009410,-1.208808362,0.3760327016926402,GO,FP254CTCdt
GO:0072348,-1.209343426,0.37687071398100375,GO,FP254CTCdt
GO:0051402,1.125011965515962,0.38137456862586766,GO,FP254CTCdt
GO:0061458,1.1251021260771117,0.3828191183459635,GO,FP254CTCdt
GO:0031644,1.1234103696998825,0.38325148676493814,GO,FP254CTCdt
GO:0006885,-1.197201534,0.39629766360677315,GO,FP254CTCdt
GO:0009225,-1.1956473,0.3978642552253582,GO,FP254CTCdt
GO:0098743,1.1152964512539738,0.4011871130124693,GO,FP254CTCdt
GO:0009791,1.1125046946079484,0.40418626622427967,GO,FP254CTCdt
GO:0006109,1.1131544095447585,0.40436441165090703,GO,FP254CTCdt
GO:1901653,1.1101476647273101,0.40628354481765444,GO,FP254CTCdt
GO:0060348,1.1108005526416664,0.4065428825559646,GO,FP254CTCdt
GO:0007159,-1.191098868,0.4073754814995197,GO,FP254CTCdt
GO:0032602,1.1088269170882548,0.40773958712601127,GO,FP254CTCdt
GO:1902903,1.107084333489323,0.40854747253455576,GO,FP254CTCdt
GO:0010623,1.107207316603791,0.4099908567861924,GO,FP254CTCdt
GO:0051051,-1.185168085,0.4191510281851039,GO,FP254CTCdt
GO:0034367,-1.185740414,0.41987069319953935,GO,FP254CTCdt
GO:0032409,1.101221857716289,0.42133065266491765,GO,FP254CTCdt
GO:0019882,1.0996607962398492,0.42334161878520515,GO,FP254CTCdt
GO:1990849,-1.174271486,0.4314261381971443,GO,FP254CTCdt
GO:0034976,-1.174888991,0.43209536709302054,GO,FP254CTCdt
GO:0008544,1.0945269240152955,0.43239792384690784,GO,FP254CTCdt
GO:0030101,-1.175390448,0.4332243475319099,GO,FP254CTCdt
GO:0042476,1.0947021427832724,0.43378464847407894,GO,FP254CTCdt
GO:1990000,-1.17547818,0.4354055670353067,GO,FP254CTCdt
GO:0032355,-1.17714398,0.43563997382581898,GO,FP254CTCdt
GO:0045926,-1.177919268,0.4360829470879933,GO,FP254CTCdt
GO:0046685,-1.176081762,0.43609934484568735,GO,FP254CTCdt
GO:0071867,1.0922314740483086,0.43655358287173235,GO,FP254CTCdt
GO:0032635,1.0903680393420996,0.43743902127539525,GO,FP254CTCdt
GO:0070988,1.0909155200169707,0.4378739158994024,GO,FP254CTCdt
GO:0150146,-1.170980245,0.4379953291297702,GO,FP254CTCdt
GO:0070828,1.088256863817564,0.4393530943370154,GO,FP254CTCdt
GO:0055088,1.0887744099264747,0.4396869180118549,GO,FP254CTCdt
GO:0072337,-1.165547566,0.4482350008674923,GO,FP254CTCdt
GO:0046434,-1.165612678,0.45043407198573365,GO,FP254CTCdt
GO:0060324,1.082715733977527,0.45235712408234857,GO,FP254CTCdt
GO:0043254,1.079107106007108,0.4600784788787898,GO,FP254CTCdt
GO:0034113,1.0770408388275348,0.4639043411846355,GO,FP254CTCdt
GO:0008340,1.0750489701446786,0.4674188801554607,GO,FP254CTCdt
GO:0062012,1.0733608646885757,0.4701117793039728,GO,FP254CTCdt
GO:0018210,1.0707841315213247,0.4712290329525179,GO,FP254CTCdt
GO:0031032,1.0711761711397025,0.47201170542324516,GO,FP254CTCdt
GO:0001963,-1.156070458,0.4729667010179559,GO,FP254CTCdt
GO:0048013,1.0713395908723478,0.47341492196676599,GO,FP254CTCdt
GO:1903829,1.0688748255632774,0.4746129610697451,GO,FP254CTCdt
GO:0051259,1.064883497714349,0.4821671538643308,GO,FP254CTCdt
GO:0035265,1.063352512795532,0.48275182633013114,GO,FP254CTCdt
GO:0006260,1.0637923160937328,0.48336925552508947,GO,FP254CTCdt
GO:0016032,1.0650110716392636,0.4836159799087336,GO,FP254CTCdt
GO:0051495,1.0624126479160003,0.4836888294022468,GO,FP254CTCdt
GO:0007274,1.060559563575501,0.48693169985206175,GO,FP254CTCdt
GO:0031331,1.058873047561644,0.4898051893556544,GO,FP254CTCdt
GO:0032612,-1.145325711,0.49620207802818056,GO,FP254CTCdt
GO:0002437,-1.146999964,0.4965280654779875,GO,FP254CTCdt
GO:0008202,-1.143946756,0.4977018352128873,GO,FP254CTCdt
GO:1903008,-1.142043025,0.4982135741213042,GO,FP254CTCdt
GO:0036314,-1.14544485,0.49848349719359547,GO,FP254CTCdt
GO:0019221,-1.142309386,0.5000148991279512,GO,FP254CTCdt
GO:0015748,1.0535920358730442,0.5008162251787807,GO,FP254CTCdt
GO:0034453,1.0524694185511105,0.5020576695198957,GO,FP254CTCdt
GO:0051653,1.0538142010974514,0.5020735984063044,GO,FP254CTCdt
GO:0071216,-1.134832653,0.5170881939102933,GO,FP254CTCdt
GO:0042982,1.044734457508645,0.5211967503666355,GO,FP254CTCdt
GO:0005976,1.0452007571754816,0.5217774537284351,GO,FP254CTCdt
GO:0007018,1.0435285910697998,0.5226486074268137,GO,FP254CTCdt
GO:0032970,1.042241066541739,0.52433501518926795,GO,FP254CTCdt
GO:0050906,-1.130302706,0.5255274539635622,GO,FP254CTCdt
GO:0000959,-1.130334305,0.52812870062077499,GO,FP254CTCdt
GO:1903522,-1.128416919,0.5286989954989509,GO,FP254CTCdt
GO:0007530,1.0392045767500184,0.5313478407662356,GO,FP254CTCdt
GO:0030431,-1.126195186,0.5328947108008575,GO,FP254CTCdt
GO:0048771,-1.122513764,0.5415691251621857,GO,FP254CTCdt
GO:0150115,1.0328039729803806,0.5490589626092306,GO,FP254CTCdt
GO:0060249,-1.116191505,0.5531502128173444,GO,FP254CTCdt
GO:0007218,-1.114996464,0.5543171865614226,GO,FP254CTCdt
GO:0035640,-1.11629463,0.55550426639420403,GO,FP254CTCdt
GO:0040029,1.0290088083122075,0.5567671430812848,GO,FP254CTCdt
GO:0035094,-1.116442333,0.55780371797108297,GO,FP254CTCdt
GO:0051932,1.0291991597280075,0.5582348774875816,GO,FP254CTCdt
GO:0007200,1.0279070767116638,0.5582993820956712,GO,FP254CTCdt
GO:0046683,-1.11143093,0.5629547658048468,GO,FP254CTCdt
GO:0001945,-1.110265218,0.5637925476170922,GO,FP254CTCdt
GO:0070841,1.0221229920076043,0.56599753534361996,GO,FP254CTCdt
GO:1901342,-1.105892912,0.5664963069337701,GO,FP254CTCdt
GO:0045927,-1.106725629,0.5667117754873666,GO,FP254CTCdt
GO:0015849,-1.1082323,0.56743686054668996,GO,FP254CTCdt
GO:1902275,1.0222923744883312,0.5674977468519782,GO,FP254CTCdt
GO:0016042,-1.107213286,0.5679585198919366,GO,FP254CTCdt
GO:0016482,1.0223801175927751,0.56926248229879595,GO,FP254CTCdt
GO:0010463,1.0227804621603818,0.5700367761953117,GO,FP254CTCdt
GO:0009268,1.023175903278132,0.5708270933964383,GO,FP254CTCdt
GO:0030099,-1.102340292,0.5748565614964813,GO,FP254CTCdt
GO:0055081,1.0174274966837604,0.5767021793386562,GO,FP254CTCdt
GO:0006575,-1.100882095,0.5767130493667926,GO,FP254CTCdt
GO:0033619,1.0180695835855025,0.5768616351678811,GO,FP254CTCdt
GO:0019216,1.0154313611356416,0.5789824355277033,GO,FP254CTCdt
GO:1903509,1.0142884828900827,0.5804389982802818,GO,FP254CTCdt
GO:0007034,1.0155526377309039,0.5806395214471375,GO,FP254CTCdt
GO:0030048,1.0128217078767667,0.5828973678855061,GO,FP254CTCdt
GO:0071887,1.0119983625489635,0.5835826695516692,GO,FP254CTCdt
GO:0002520,1.0102531662114924,0.5870780996663676,GO,FP254CTCdt
GO:0097006,-1.094584525,0.5887621536583266,GO,FP254CTCdt
GO:0009308,-1.0953958,0.5890546482456224,GO,FP254CTCdt
GO:0090077,-1.092645824,0.5894030417035442,GO,FP254CTCdt
GO:0071731,-1.090030661,0.5895352016283657,GO,FP254CTCdt
GO:0002764,-1.095707722,0.5907525335300026,GO,FP254CTCdt
GO:0008380,-1.091228567,0.5911992592981258,GO,FP254CTCdt
GO:0043434,-1.092773899,0.5916997479177202,GO,FP254CTCdt
GO:0070528,1.0066564500509327,0.5917053362732514,GO,FP254CTCdt
GO:0045862,-1.090125841,0.5919371130875963,GO,FP254CTCdt
GO:0097035,1.0070946090446335,0.5923334774179441,GO,FP254CTCdt
GO:0051258,1.007532190391454,0.5930556361162485,GO,FP254CTCdt
GO:0031098,1.0054307716536566,0.5934732673861141,GO,FP254CTCdt
GO:0071559,1.0043803617292462,0.5946443176027622,GO,FP254CTCdt
GO:0048511,1.0013428807998048,0.6004627397510733,GO,FP254CTCdt
GO:0002832,1.001514898984702,0.6018908446647316,GO,FP254CTCdt
GO:1903828,0.9979717261890344,0.60921716941362203,GO,FP254CTCdt
GO:0016197,0.9966190617074087,0.6112991207145404,GO,FP254CTCdt
GO:0001818,-1.082072573,0.6121451033367084,GO,FP254CTCdt
GO:0097696,-1.079953832,0.6164768821648591,GO,FP254CTCdt
GO:0051345,-1.07864104,0.6180973528972694,GO,FP254CTCdt
GO:0040013,-1.073120401,0.6220691487169722,GO,FP254CTCdt
GO:0031400,-1.072097332,0.6228831012408025,GO,FP254CTCdt
GO:0006898,-1.076225983,0.6230185123653047,GO,FP254CTCdt
GO:0045995,0.9922080304111891,0.6231965617497528,GO,FP254CTCdt
GO:0051383,-1.073474673,0.6236592164763209,GO,FP254CTCdt
GO:0051180,-1.074602432,0.6255713429040815,GO,FP254CTCdt
GO:0015711,-1.073495066,0.6263285579567702,GO,FP254CTCdt
GO:0032528,0.98999495414445704,0.6281368016609441,GO,FP254CTCdt
GO:0002251,-1.066920696,0.6290979708265362,GO,FP254CTCdt
GO:0042180,-1.066931478,0.6317724202265109,GO,FP254CTCdt
GO:0034612,-1.068343604,0.6325270669853775,GO,FP254CTCdt
GO:0001701,-1.067241022,0.6335093497318092,GO,FP254CTCdt
GO:0071604,0.9865946455041944,0.6367405583166664,GO,FP254CTCdt
GO:0014823,0.98567961442802099,0.6374693834173477,GO,FP254CTCdt
GO:0008334,-1.061295127,0.6443981781982876,GO,FP254CTCdt
GO:0097164,-1.056581131,0.6489578312619488,GO,FP254CTCdt
GO:0009914,-1.052173308,0.6501229598502047,GO,FP254CTCdt
GO:0140694,-1.056835408,0.6508986598104991,GO,FP254CTCdt
GO:0010324,-1.052562663,0.6515878208104352,GO,FP254CTCdt
GO:0003158,-1.05470586,0.6524599934405478,GO,FP254CTCdt
GO:0032616,-1.053038409,0.6527557313700795,GO,FP254CTCdt
GO:0034109,-1.057071619,0.6529223899109431,GO,FP254CTCdt
GO:0042044,-1.049613784,0.6529358434255372,GO,FP254CTCdt
GO:0007188,-1.057891484,0.6529445600472098,GO,FP254CTCdt
GO:0009612,-1.053292354,0.6545933720277765,GO,FP254CTCdt
GO:0032963,-1.04989008,0.6547408832388374,GO,FP254CTCdt
GO:0098876,0.9766386027623499,0.6616560969234855,GO,FP254CTCdt
GO:0043094,-1.044296857,0.6625417994029501,GO,FP254CTCdt
GO:0009743,-1.044957296,0.6631796361834286,GO,FP254CTCdt
GO:0006308,0.9767354040248654,0.6635727299418526,GO,FP254CTCdt
GO:0007548,-1.044998838,0.6657256700439217,GO,FP254CTCdt
GO:0070193,0.9746807190879982,0.665882341,GO,FP254CTCdt
GO:0006282,0.9725309861182685,0.6706570477976458,GO,FP254CTCdt
GO:0008277,-1.038852199,0.6727397758961234,GO,FP254CTCdt
GO:0008037,-1.039071572,0.6747720444154147,GO,FP254CTCdt
GO:0060840,-1.039383841,0.6763891934140723,GO,FP254CTCdt
GO:0044403,-1.035767805,0.6802175186381269,GO,FP254CTCdt
GO:0018149,-1.034939703,0.6803183976622555,GO,FP254CTCdt
GO:0002347,0.9676104565324096,0.6842961694956353,GO,FP254CTCdt
GO:0016073,-1.030291131,0.6925173218826929,GO,FP254CTCdt
GO:0061008,0.9632287925444429,0.6962469773413322,GO,FP254CTCdt
GO:2001057,-1.028145904,0.6965914314052786,GO,FP254CTCdt
GO:0003015,-1.022109002,0.7058367958146519,GO,FP254CTCdt
GO:0002683,-1.02123416,0.70598119034498896,GO,FP254CTCdt
GO:0048008,-1.024096951,0.7075226401655754,GO,FP254CTCdt
GO:0070661,-1.022278482,0.7079799217123407,GO,FP254CTCdt
GO:0001570,-1.022539237,0.7098834257943334,GO,FP254CTCdt
GO:0104004,0.9574569741178754,0.7102875025115082,GO,FP254CTCdt
GO:0051341,0.9581045691351684,0.7104538380885582,GO,FP254CTCdt
GO:0030705,0.9543902853933981,0.7150106671928456,GO,FP254CTCdt
GO:1903311,0.9548539853670932,0.7159484326787107,GO,FP254CTCdt
GO:0050866,-1.017346692,0.7163154949241833,GO,FP254CTCdt
GO:0045103,-1.014672005,0.7168071967222849,GO,FP254CTCdt
GO:0010171,-1.01633192,0.7168677361356409,GO,FP254CTCdt
GO:0031503,0.9525142989530805,0.7187506925331436,GO,FP254CTCdt
GO:0042558,-1.014761896,0.7192166519246733,GO,FP254CTCdt
GO:0006643,0.9508934978494905,0.7214453186615645,GO,FP254CTCdt
GO:0061383,0.9486360832285322,0.7239438378751399,GO,FP254CTCdt
GO:0051223,0.9489910799076281,0.7250540156075785,GO,FP254CTCdt
GO:0038127,-1.006809039,0.7262150820216381,GO,FP254CTCdt
GO:0009123,-1.007015766,0.7282996852948384,GO,FP254CTCdt
GO:0051249,-1.009434863,0.7285098995384252,GO,FP254CTCdt
GO:0002440,-1.010256838,0.7287023507998042,GO,FP254CTCdt
GO:0072331,-1.007257663,0.7302096583509096,GO,FP254CTCdt
GO:0019098,-1.00478431,0.7302831094934071,GO,FP254CTCdt
GO:0031047,0.9458834396726218,0.7303069153696551,GO,FP254CTCdt
GO:1903706,-1.007766259,0.7313674043347215,GO,FP254CTCdt
GO:0006397,-1.002898194,0.7336639182179273,GO,FP254CTCdt
GO:0070670,-0.999598499,0.7391151706670275,GO,FP254CTCdt
GO:1903513,-0.996600586,0.74067870833605798,GO,FP254CTCdt
GO:0043583,-0.99980401,0.74121073864585996,GO,FP254CTCdt
GO:0010644,-0.996960736,0.7422059816590176,GO,FP254CTCdt
GO:0007039,-0.997317767,0.7437614712706714,GO,FP254CTCdt
GO:0045786,0.93998876848244495,0.7458221152115081,GO,FP254CTCdt
GO:0038061,-0.994032317,0.7462282838176417,GO,FP254CTCdt
GO:1990089,0.9378057760720107,0.7502286490712048,GO,FP254CTCdt
GO:0009314,0.9333381064847955,0.7520746597776894,GO,FP254CTCdt
GO:0046486,0.9362499467991013,0.7525350651862177,GO,FP254CTCdt
GO:0072594,-0.990315009,0.7528088430786333,GO,FP254CTCdt
GO:0070972,-0.99103497,0.7530955938332949,GO,FP254CTCdt
GO:0006638,0.9335470896446596,0.7537320424122432,GO,FP254CTCdt
GO:0099111,0.9350843753469964,0.7538278111016079,GO,FP254CTCdt
GO:0032623,0.9340262287205188,0.7545426312920633,GO,FP254CTCdt
GO:0050953,0.9317512035891747,0.7547711696974817,GO,FP254CTCdt
GO:0032104,0.9301257153538915,0.7574467042993854,GO,FP254CTCdt
GO:0001101,-0.986371442,0.7630334907382909,GO,FP254CTCdt
GO:0031214,-0.982238677,0.7632656657763793,GO,FP254CTCdt
GO:0006383,-0.981354821,0.7634122232295771,GO,FP254CTCdt
GO:0032386,0.9270785316557267,0.76377344372773903,GO,FP254CTCdt
GO:0032637,-0.983539228,0.7642975488641189,GO,FP254CTCdt
GO:0042770,-0.979424443,0.7643290771185383,GO,FP254CTCdt
GO:0032620,-0.982695644,0.7644305084576279,GO,FP254CTCdt
GO:0046777,0.9259512100747586,0.7647620464769237,GO,FP254CTCdt
GO:0034694,-0.984158406,0.76497551375774098,GO,FP254CTCdt
GO:0010563,-0.984824934,0.7654441735434212,GO,FP254CTCdt
GO:0090382,-0.979672883,0.7661607233996355,GO,FP254CTCdt
GO:0042430,-0.977800326,0.76689322148970496,GO,FP254CTCdt
GO:0042490,0.9241405377351501,0.7680679524799956,GO,FP254CTCdt
GO:0043279,0.9232580396315506,0.7682537829169418,GO,FP254CTCdt
GO:0010927,-0.975859269,0.7703909692552093,GO,FP254CTCdt
GO:0046629,-0.974984421,0.7705428410054794,GO,FP254CTCdt
GO:0048285,-0.973817106,0.7717534902904465,GO,FP254CTCdt
GO:0034248,-0.971144763,0.7748705252443484,GO,FP254CTCdt
GO:0048144,-0.97161144,0.7760231786146847,GO,FP254CTCdt
GO:0042537,-0.968940459,0.7790319552797449,GO,FP254CTCdt
GO:0031023,-0.967875198,0.7798967276840109,GO,FP254CTCdt
GO:0005996,-0.966931949,0.7802425743868694,GO,FP254CTCdt
GO:0044321,0.9167449844808926,0.7847256445245706,GO,FP254CTCdt
GO:0071825,-0.963087319,0.7873914056797873,GO,FP254CTCdt
GO:1990840,-0.963596214,0.7883384941296618,GO,FP254CTCdt
GO:0002040,-0.957995978,0.79564605231452401,GO,FP254CTCdt
GO:0007031,-0.958475607,0.79677464796674002,GO,FP254CTCdt
GO:0097191,-0.959264417,0.7968947272165726,GO,FP254CTCdt
GO:0016050,0.9116462284661819,0.7969941438154016,GO,FP254CTCdt
GO:0032526,-0.952876387,0.7984051915684357,GO,FP254CTCdt
GO:0006887,-0.95317407,0.8000275813122437,GO,FP254CTCdt
GO:0006403,-0.954012301,0.80008713879653404,GO,FP254CTCdt
GO:0071496,-0.955471246,0.8008342377160236,GO,FP254CTCdt
GO:0043627,-0.954517006,0.8011574904111946,GO,FP254CTCdt
GO:1901617,-0.950308026,0.8036248447730282,GO,FP254CTCdt
GO:0043276,0.9071210821627682,0.80443876878933396,GO,FP254CTCdt
GO:0016052,-0.949057112,0.8049785791888807,GO,FP254CTCdt
GO:0034728,0.9060284960102448,0.8050869163183901,GO,FP254CTCdt
GO:0007346,0.9071245959662265,0.80683714426567299,GO,FP254CTCdt
GO:0071806,-0.94674093,0.8070090651039656,GO,FP254CTCdt
GO:0002244,-0.947259944,0.8079650394375163,GO,FP254CTCdt
GO:0043467,-0.945393863,0.8086145940142131,GO,FP254CTCdt
GO:0050954,-0.94094713,0.8169182193206026,GO,FP254CTCdt
GO:0042176,-0.941754517,0.8170999759480261,GO,FP254CTCdt
GO:0051321,0.8997334172681073,0.81986231428143996,GO,FP254CTCdt
GO:1904019,-0.938688066,0.8212142473721986,GO,FP254CTCdt
GO:0051302,-0.936445381,0.8253446452606314,GO,FP254CTCdt
GO:0016441,0.8966752067385344,0.8253830557357019,GO,FP254CTCdt
GO:0018205,0.894405372,0.8289089270908871,GO,FP254CTCdt
GO:0007398,0.8924152071717145,0.8316425130210499,GO,FP254CTCdt
GO:0007271,-0.932628909,0.8342403049670827,GO,FP254CTCdt
GO:0042440,-0.930551237,0.8352995467209734,GO,FP254CTCdt
GO:0055078,-0.931307735,0.8357425622910069,GO,FP254CTCdt
GO:0042113,-0.924256652,0.8360967639422497,GO,FP254CTCdt
GO:0002209,-0.924314661,0.8384425879217298,GO,FP254CTCdt
GO:0032527,-0.92862184,0.8385553262859097,GO,FP254CTCdt
GO:0006820,-0.92580981,0.8392835223398641,GO,FP254CTCdt
GO:0035051,-0.92113075,0.84007122354888997,GO,FP254CTCdt
GO:0150076,-0.921870235,0.84041143941333796,GO,FP254CTCdt
GO:0007015,-0.924480722,0.8405326157065017,GO,FP254CTCdt
GO:0071684,-0.927011758,0.84083138905152399,GO,FP254CTCdt
GO:0055074,-0.92600811,0.8412579977880513,GO,FP254CTCdt
GO:1903131,-0.91869421,0.8446233481791303,GO,FP254CTCdt
GO:0010639,-0.916210659,0.84905320553577501,GO,FP254CTCdt
GO:0044331,-0.913460021,0.8544649142949371,GO,FP254CTCdt
GO:0036119,0.87955169562110502,0.8617287649786856,GO,FP254CTCdt
GO:0035924,-0.907150821,0.8700522701733452,GO,FP254CTCdt
GO:0043161,-0.905502493,0.87216164708493304,GO,FP254CTCdt
GO:0051648,0.8712829205719969,0.8788629703464886,GO,FP254CTCdt
GO:0043112,0.8698700863602863,0.8796055584244691,GO,FP254CTCdt
GO:0023019,0.8665085256605959,0.8820690742504024,GO,FP254CTCdt
GO:0033622,0.8669503196298176,0.8835538443841794,GO,FP254CTCdt
GO:0043491,-0.900121499,0.8848433589963867,GO,FP254CTCdt
GO:0032984,0.8618212658956098,0.8897274059742015,GO,FP254CTCdt
GO:0010469,-0.896327603,0.8928426712146503,GO,FP254CTCdt
GO:0001539,0.8591119679158861,0.8932363545156491,GO,FP254CTCdt
GO:0035902,-0.894102982,0.8961128457328837,GO,FP254CTCdt
GO:0071692,-0.891472532,0.8981494548389413,GO,FP254CTCdt
GO:0035988,-0.89157376,0.9004981435341854,GO,FP254CTCdt
GO:0009187,0.8530070717056317,0.9036457701043795,GO,FP254CTCdt
GO:0006644,0.8440694136245865,0.9190152607605984,GO,FP254CTCdt
GO:0010737,-0.880971578,0.9194039310914994,GO,FP254CTCdt
GO:0090150,0.8396680249344524,0.9198464987066794,GO,FP254CTCdt
GO:0016051,0.8403579978040735,0.92109575188422599,GO,FP254CTCdt
GO:0044346,-0.881122171,0.92171150193834805,GO,FP254CTCdt
GO:1902850,0.8368999717793458,0.9224260292416652,GO,FP254CTCdt
GO:0043409,-0.878624133,0.9232961847626295,GO,FP254CTCdt
GO:0070633,0.8404243850045762,0.9236066481717009,GO,FP254CTCdt
GO:0018209,0.8333914686764232,0.92365964053901395,GO,FP254CTCdt
GO:0006298,0.8346037620868105,0.9240085536260083,GO,FP254CTCdt
GO:0009266,-0.881260827,0.9240165023542886,GO,FP254CTCdt
GO:0032633,-0.874397558,0.9240537626992174,GO,FP254CTCdt
GO:1990823,-0.875881151,0.9253761731002329,GO,FP254CTCdt
GO:0006022,-0.874774903,0.9256773868071305,GO,FP254CTCdt
GO:0010573,-0.876390667,0.9266551961959095,GO,FP254CTCdt
GO:0007292,-0.869217938,0.9272403708422464,GO,FP254CTCdt
GO:0009566,-0.866560256,0.9286577592194805,GO,FP254CTCdt
GO:0002269,-0.86954089,0.9290180962647547,GO,FP254CTCdt
GO:0017145,-0.867255339,0.9295316417106336,GO,FP254CTCdt
GO:0034340,0.8171169367715416,0.9302180397351149,GO,FP254CTCdt
GO:1903050,-0.870046705,0.9303229335138655,GO,FP254CTCdt
GO:0009132,-0.870777266,0.9310606731561883,GO,FP254CTCdt
GO:0051053,0.8178388359176555,0.9315820372440489,GO,FP254CTCdt
GO:0044091,0.8219896220216831,0.93270476280827996,GO,FP254CTCdt
GO:0042092,0.8251980455284863,0.9328427621030322,GO,FP254CTCdt
GO:0010506,0.8266977078471838,0.9329103097280029,GO,FP254CTCdt
GO:0060037,0.8232357275261443,0.9333665182004657,GO,FP254CTCdt
GO:0060973,0.8182752411854453,0.9334272297043359,GO,FP254CTCdt
GO:0038034,0.8189128725958634,0.9350210842493953,GO,FP254CTCdt
GO:0090559,-0.861866433,0.9352854074809872,GO,FP254CTCdt
GO:0098780,-0.860631675,0.9357287425940846,GO,FP254CTCdt
GO:0007033,-0.862778481,0.9357522005550661,GO,FP254CTCdt
GO:0035966,-0.858921633,0.9375028779662055,GO,FP254CTCdt
GO:0097722,-0.854267538,0.9386319104419868,GO,FP254CTCdt
GO:0009895,-0.856206985,0.9388175618891602,GO,FP254CTCdt
GO:0140861,-0.855021583,0.9393202186430747,GO,FP254CTCdt
GO:0051156,-0.856810331,0.9399636422901089,GO,FP254CTCdt
GO:0006907,0.8049824111932177,0.9408102475736204,GO,FP254CTCdt
GO:0050435,0.8058630716149363,0.94221592040690705,GO,FP254CTCdt
GO:0044843,0.8018048774200371,0.9427245495962039,GO,FP254CTCdt
GO:0007030,0.8063711077793826,0.9440950604560165,GO,FP254CTCdt
GO:0034502,-0.850598603,0.9447513616563247,GO,FP254CTCdt
GO:0016236,0.7899028900426318,0.9449088060362661,GO,FP254CTCdt
GO:0097242,0.7968456959110959,0.9467505429264256,GO,FP254CTCdt
GO:0006929,0.7797418086014121,0.9469017189603774,GO,FP254CTCdt
GO:0034389,0.7902937664659729,0.9470291334825143,GO,FP254CTCdt
