"ensembl_id","Microglia"
"ENSG00000002549",26.00784423
"ENSG00000107929",14.40411445
"ENSG00000174720",33.79605843
"ENSG00000133706",26.40244337
"ENSG00000002834",15.83511307
"ENSG00000131023",15.22869776
"ENSG00000178177",12.31526646
"ENSG00000043462",40.16093756
"ENSG00000116977",9.200798894
"ENSG00000100600",78.66575555
"ENSG00000145685",65.5016259
"ENSG00000182541",11.38832196
"ENSG00000257207",55.85073694
"ENSG00000169783",157.3101165
"ENSG00000107798",79.57932883
"ENSG00000114988",17.32277415
"ENSG00000139636",5.424584113
"ENSG00000206535",8.557906778
"ENSG00000113441",9.570479537
"ENSG00000154359",13.00290287
"ENSG00000064547",7.081176693
"ENSG00000139679",262.4629439
"ENSG00000153395",8.182958213
"ENSG00000087253",75.82239507
"ENSG00000101577",44.42007523
"ENSG00000175445",42.65438208
"ENSG00000145012",18.36898677
"ENSG00000110031",50.19713524
"ENSG00000198589",12.8470843
"ENSG00000118308",63.94684756
"ENSG00000168904",9.129332932
"ENSG00000128594",8.589231841
"ENSG00000180979",6.145867276
"ENSG00000108829",7.610361278
"ENSG00000124831",24.27202416
"ENSG00000188906",9.250191889
"ENSG00000041802",9.004368617
"ENSG00000106355",8.919824515
"ENSG00000111144",7.646739666
"ENSG00000169641",25.43457024
"ENSG00000079257",8.529450712
"ENSG00000112799",204.1187645
"ENSG00000154589",68.85596868
"ENSG00000145220",8.821256112
"ENSG00000254087",83.95019644
"ENSG00000120992",21.18221995
"ENSG00000214113",6.363579567
"ENSG00000163155",5.485458116
"ENSG00000143669",25.90436109
"ENSG00000133800",109.3536152
"ENSG00000003056",22.34066876
"ENSG00000090316",5.695118858
"ENSG00000178573",66.41565036
"ENSG00000204103",30.96615641
"ENSG00000177383",46.46538433
"ENSG00000111196",6.838684848
"ENSG00000102158",18.29284739
"ENSG00000198042",10.25792865
"ENSG00000172175",18.69013102
"ENSG00000165072",16.89700244
"ENSG00000161021",4.806296061
"ENSG00000184384",75.05000519
"ENSG00000196782",53.33128425
"ENSG00000111885",28.29946535
"ENSG00000117643",5.786830107
"ENSG00000104774",8.698659787
"ENSG00000013288",4.55083171
"ENSG00000109323",25.08396444
"ENSG00000169032",43.91419427
"ENSG00000034152",16.98134779
"ENSG00000137764",19.89315286
"ENSG00000108984",6.305746869
"ENSG00000169967",19.66111569
"ENSG00000198909",12.54312836
"ENSG00000107968",37.2477001
"ENSG00000119487",16.22142308
"ENSG00000089022",5.891807595
"ENSG00000101367",33.95812218
"ENSG00000155130",158.9385341
"ENSG00000009724",6.881660558
"ENSG00000120539",11.16415592
"ENSG00000168906",95.71112732
"ENSG00000125952",24.66040112
"ENSG00000180611",19.35926971
"ENSG00000129071",45.47325845
"ENSG00000151332",19.52542567
"ENSG00000152601",66.87043074
"ENSG00000140943",9.097355463
"ENSG00000078070",20.2552744
"ENSG00000126217",9.328414868
"ENSG00000053524",12.27949813
"ENSG00000143384",78.70744516
"ENSG00000112118",6.212348709
"ENSG00000160294",9.425642667
"ENSG00000111877",8.463682855
"ENSG00000197771",9.125138587
"ENSG00000147316",14.80320936
"ENSG00000135679",34.11939959
"ENSG00000112159",8.867411716
"ENSG00000082212",30.74873003
"ENSG00000169057",8.031082918
"ENSG00000125686",9.306699161
"ENSG00000161920",14.17093389
"ENSG00000184634",3.175101947
"ENSG00000144893",37.71884154
"ENSG00000108510",16.79026673
"ENSG00000123066",39.50626509
"ENSG00000180182",14.5250052
"ENSG00000152944",26.48138004
"ENSG00000118579",4.315699365
"ENSG00000108590",23.02004406
"ENSG00000068305",200.0941976
"ENSG00000081189",227.646301
"ENSG00000162959",17.15277112
"ENSG00000153208",91.84102164
"ENSG00000140406",10.01823313
"ENSG00000164024",21.3861794
"ENSG00000111142",28.25851376
"ENSG00000145388",8.241681795
"ENSG00000127804",5.778393915
"ENSG00000165792",25.10819789
"ENSG00000139160",2.462556621
"ENSG00000165055",3.50576738
"ENSG00000123600",3.593632635
"ENSG00000197006",17.70682139
"ENSG00000116688",11.93382139
"ENSG00000118855",29.95446118
"ENSG00000161091",6.620101779
"ENSG00000164073",9.673229349
"ENSG00000168282",5.534766209
"ENSG00000071073",53.71639209
"ENSG00000152127",24.03163013
"ENSG00000154305",14.79580681
"ENSG00000135596",12.3494309
"ENSG00000125457",12.24725865
"ENSG00000170854",4.929509446
"ENSG00000164654",19.21222692
"ENSG00000129534",58.29391788
"ENSG00000158411",26.43215874
"ENSG00000196588",21.38821685
"ENSG00000079277",80.86870084
"ENSG00000130382",11.04567949
"ENSG00000078403",32.51863066
"ENSG00000108788",11.91295354
"ENSG00000175727",8.616293817
"ENSG00000108960",30.21055605
"ENSG00000114978",32.49731694
"ENSG00000173542",17.23562838
"ENSG00000172081",10.706996
"ENSG00000124217",4.116738364
"ENSG00000159256",23.50502599
"ENSG00000133131",5.131494971
"ENSG00000130830",31.11053772
"ENSG00000154889",6.661409733
"ENSG00000254858",4.62864334
"ENSG00000153029",6.996905166
"ENSG00000020922",8.783427421
"ENSG00000037757",5.785267468
"ENSG00000174547",7.512903551
"ENSG00000166902",16.91980356
"ENSG00000114686",21.03591264
"ENSG00000135900",13.70502924
"ENSG00000136897",13.18342719
"ENSG00000172590",10.19596398
"ENSG00000143436",17.08114771
"ENSG00000074071",24.48522565
"ENSG00000113318",15.96823578
"ENSG00000116062",8.871002557
"ENSG00000174579",12.44499202
"ENSG00000005302",18.08865534
"ENSG00000038945",102.942828
"ENSG00000149480",4.830767921
"ENSG00000103707",15.44511878
"ENSG00000120254",51.95611918
"ENSG00000065911",29.19940236
"ENSG00000177000",6.051153542
"ENSG00000163719",8.714558724
"ENSG00000116984",10.29186115
"ENSG00000172732",6.469465586
"ENSG00000215375",4.133043963
"ENSG00000085274",14.16890213
"ENSG00000196535",5.181505944
"ENSG00000099331",19.49281735
"ENSG00000138119",23.48757085
"ENSG00000078177",12.95063665
"ENSG00000244754",69.22519719
"ENSG00000164134",22.18194259
"ENSG00000173418",67.64132134
"ENSG00000111300",14.03747348
"ENSG00000110583",11.50394391
"ENSG00000121579",15.48222091
"ENSG00000138744",7.559598715
"ENSG00000166886",9.963148787
"ENSG00000196531",74.56981968
"ENSG00000172890",4.062795721
"ENSG00000145414",8.381886402
"ENSG00000198951",10.5319341
"ENSG00000124357",14.20910611
"ENSG00000095380",9.058995511
"ENSG00000137513",12.05263918
"ENSG00000135372",7.653396861
"ENSG00000067798",87.47928809
"ENSG00000151503",3.823648558
"ENSG00000136937",13.51095228
"ENSG00000158092",22.8816359
"ENSG00000071051",39.30901096
"ENSG00000124151",24.59825632
"ENSG00000124160",23.67848785
"ENSG00000141027",21.50653658
"ENSG00000166579",11.02680096
"ENSG00000160194",9.068245899
"ENSG00000165525",36.94845452
"ENSG00000186575",9.136185434
"ENSG00000101096",16.06839078
"ENSG00000176953",5.747111296
"ENSG00000141905",9.309408946
"ENSG00000109320",21.35551953
"ENSG00000167604",10.76002473
"ENSG00000146232",6.142420342
"ENSG00000144802",34.4963435
"ENSG00000086102",17.06955825
"ENSG00000129460",28.03368851
"ENSG00000151092",9.237006231
"ENSG00000188811",20.17546536
"ENSG00000100503",15.22031628
"ENSG00000131669",35.04607607
"ENSG00000132603",5.746057678
"ENSG00000140157",22.72876049
"ENSG00000164190",28.84077673
"ENSG00000165028",30.98429949
"ENSG00000114021",15.19004366
"ENSG00000091106",5.573516803
"ENSG00000162711",30.22822264
"ENSG00000173614",11.58314734
"ENSG00000115761",20.33098643
"ENSG00000130935",12.34385401
"ENSG00000225921",47.39105904
"ENSG00000198000",13.90750011
"ENSG00000147140",18.90906194
"ENSG00000111641",6.736064247
"ENSG00000149308",7.202074762
"ENSG00000119655",67.53031629
"ENSG00000135838",53.68978705
"ENSG00000181163",40.28746039
"ENSG00000153234",49.13343873
"ENSG00000119508",39.0976389
"ENSG00000213281",11.2915049
"ENSG00000148572",23.74345681
"ENSG00000180530",41.70924034
"ENSG00000165671",12.94441533
"ENSG00000117697",27.64004082
"ENSG00000035681",19.61944498
"ENSG00000156831",63.75105598
"ENSG00000107672",19.84366464
"ENSG00000037474",15.74550122
"ENSG00000178694",6.869958453
"ENSG00000117481",4.59417029
"ENSG00000074590",33.60800097
"ENSG00000013374",17.23017575
"ENSG00000103274",13.99893809
"ENSG00000166321",6.546613061
"ENSG00000198585",6.759393255
"ENSG00000083635",6.433354548
"ENSG00000108256",27.53086748
"ENSG00000137497",7.414948845
"ENSG00000133961",29.71758444
"ENSG00000111581",12.73210316
"ENSG00000124789",14.49373731
"ENSG00000113569",4.25189955
"ENSG00000030066",9.710143128
"ENSG00000095319",8.297811665
"ENSG00000155561",7.784488357
"ENSG00000163002",8.031712233
"ENSG00000093000",5.755334778
"ENSG00000138750",32.18528714
"ENSG00000125450",8.139683761
"ENSG00000108559",12.85334925
"ENSG00000102900",9.30991433
"ENSG00000110713",14.32664482
"ENSG00000136243",16.21094894
"ENSG00000153989",13.25383955
"ENSG00000143748",20.25214059
"ENSG00000180304",12.77772699
"ENSG00000122126",10.71347409
"ENSG00000115758",24.3543461
"ENSG00000046651",43.51572126
"ENSG00000087263",10.59990393
"ENSG00000119900",54.27008627
"ENSG00000162745",11.52173191
"ENSG00000173391",366.0259988
"ENSG00000128699",39.39843755
"ENSG00000135506",24.65791892
"ENSG00000070882",13.68325553
"ENSG00000198856",28.73237584
"ENSG00000134996",68.66130024
"ENSG00000081087",15.02639117
"ENSG00000165312",33.35416168
"ENSG00000164164",11.08622473
"ENSG00000068308",13.17986854
"ENSG00000155463",23.17255089
"ENSG00000154814",8.278874934
"ENSG00000135124",20.1835612
"ENSG00000169313",765.0205067
"ENSG00000122884",69.67516703
"ENSG00000185624",14.47259482
"ENSG00000070756",131.6769757
"ENSG00000090621",17.92287058
"ENSG00000175115",16.40870385
"ENSG00000100266",22.7317213
"ENSG00000158006",4.589459832
"ENSG00000076641",38.39518917
"ENSG00000180370",22.66898593
"ENSG00000152520",39.48170582
"ENSG00000152782",3.531408841
"ENSG00000125779",20.97673693
"ENSG00000110218",26.75013992
"ENSG00000164329",39.08292053
"ENSG00000121274",8.544780702
"ENSG00000115421",10.14563395
"ENSG00000182749",6.458258158
"ENSG00000227345",21.32351282
"ENSG00000175193",22.7281103
"ENSG00000140694",35.9133342
"ENSG00000102699",23.98758852
"ENSG00000151883",22.87274665
"ENSG00000166889",12.55885386
"ENSG00000100105",5.622283898
"ENSG00000108187",4.99734927
"ENSG00000163939",24.37624992
"ENSG00000197111",22.48064624
"ENSG00000165494",23.49289618
"ENSG00000185619",17.00847149
"ENSG00000078674",40.41351299
"ENSG00000168300",18.67654785
"ENSG00000135749",18.32693152
"ENSG00000145882",4.123244039
"ENSG00000197646",7.685472755
"ENSG00000071994",7.082420562
"ENSG00000174840",5.321645064
"ENSG00000123360",4.8047504
"ENSG00000100311",23.25870239
"ENSG00000167004",31.27328287
"ENSG00000155660",8.821967542
"ENSG00000004799",107.6329115
"ENSG00000162493",14.90913442
"ENSG00000090857",8.116588558
"ENSG00000121892",19.52103024
"ENSG00000164494",17.02400144
"ENSG00000173517",19.01753682
"ENSG00000134020",12.29132175
"ENSG00000115425",4.471514264
"ENSG00000197329",80.45439985
"ENSG00000132326",16.78754562
"ENSG00000162928",6.27018906
"ENSG00000139197",7.214847056
"ENSG00000112357",9.923391021
"ENSG00000123349",103.1908155
"ENSG00000164219",27.68785409
"ENSG00000102144",46.88098008
"ENSG00000169299",17.89869563
"ENSG00000134686",24.50115347
"ENSG00000173889",10.27803735
"ENSG00000136147",34.85560507
"ENSG00000025293",23.60622212
"ENSG00000118482",18.79727132
"ENSG00000156531",8.188393099
"ENSG00000172943",6.813378446
"ENSG00000044446",5.954373571
"ENSG00000249967",10.44014484
"ENSG00000143393",11.4760357
"ENSG00000033800",76.63079283
"ENSG00000073921",103.3959658
"ENSG00000135845",12.35928428
"ENSG00000174227",6.653350484
"ENSG00000108474",11.36255268
"ENSG00000165282",6.401359545
"ENSG00000163964",8.749833925
"ENSG00000104872",13.61051369
"ENSG00000155629",30.63722476
"ENSG00000121879",14.28276317
"ENSG00000145675",36.71634628
"ENSG00000115020",13.82185958
"ENSG00000085514",52.36333017
"ENSG00000143398",16.91175116
"ENSG00000180957",26.22908432
"ENSG00000134627",6.991639808
"ENSG00000118762",30.77075846
"ENSG00000065243",43.63596714
"ENSG00000160199",7.656473725
"ENSG00000116711",52.4034342
"ENSG00000146070",6.572420826
"ENSG00000118495",14.49843661
"ENSG00000126003",5.191363046
"ENSG00000011422",36.94158599
"ENSG00000137841",21.86465118
"ENSG00000197943",15.26331294
"ENSG00000154822",44.4234622
"ENSG00000179598",8.035823572
"ENSG00000169499",15.77450781
"ENSG00000175895",7.512317148
"ENSG00000116786",13.82401957
"ENSG00000023902",14.67008591
"ENSG00000147872",46.86425364
"ENSG00000171566",26.80493517
"ENSG00000120594",209.6860168
"ENSG00000196576",7.00566122
"ENSG00000165688",4.909560969
"ENSG00000064933",38.01254783
"ENSG00000100941",78.86270485
"ENSG00000146278",68.23935401
"ENSG00000101346",3.215938435
"ENSG00000163389",12.20881672
"ENSG00000070501",23.57346743
"ENSG00000077514",7.032604515
"ENSG00000175482",28.68242968
"ENSG00000171453",25.43243127
"ENSG00000047315",28.67494318
"ENSG00000100413",3.219437746
"ENSG00000146707",6.261426922
"ENSG00000105171",3.740445755
"ENSG00000172336",25.43030425
"ENSG00000132170",11.91589403
"ENSG00000084072",4.338186105
"ENSG00000108179",16.01716825
"ENSG00000171960",9.10786931
"ENSG00000100023",5.129702103
"ENSG00000164088",6.579454629
"ENSG00000184203",17.6933407
"ENSG00000119383",6.504389124
"ENSG00000131238",76.37643027
"ENSG00000196850",11.04058351
"ENSG00000102103",19.85719075
"ENSG00000162976",12.83674782
"ENSG00000143294",9.043377413
"ENSG00000170325",8.850321795
"ENSG00000019485",12.71293896
"ENSG00000085377",11.31434779
"ENSG00000124126",30.75368782
"ENSG00000198056",16.49357894
"ENSG00000111725",11.11233323
"ENSG00000072062",6.521802854
"ENSG00000163932",35.41662043
"ENSG00000115825",21.81876094
"ENSG00000253729",12.82629074
"ENSG00000137492",7.697434195
"ENSG00000183943",10.23754946
"ENSG00000160310",23.85190781
"ENSG00000185238",10.57860387
"ENSG00000134748",17.6997705
"ENSG00000134186",76.30629535
"ENSG00000196504",16.94358073
"ENSG00000112739",34.50866866
"ENSG00000183530",8.421908145
"ENSG00000164244",6.616154408
"ENSG00000130723",11.18121356
"ENSG00000117523",30.16812734
"ENSG00000197746",221.9673273
"ENSG00000129084",65.01923252
"ENSG00000100567",52.73596509
"ENSG00000126067",24.4300169
"ENSG00000142507",54.62483345
"ENSG00000136930",44.82631264
"ENSG00000101843",31.41351618
"ENSG00000197170",17.57592011
"ENSG00000159352",23.84406568
"ENSG00000128789",32.84684955
"ENSG00000152229",8.583854594
"ENSG00000169403",27.04997136
"ENSG00000073756",19.8778865
"ENSG00000120899",10.63562359
"ENSG00000112245",23.96635091
"ENSG00000196396",17.54966234
"ENSG00000072135",19.02034701
"ENSG00000175354",25.74293754
"ENSG00000132334",54.87509567
"ENSG00000149177",57.18270604
"ENSG00000164611",4.742961866
"ENSG00000134644",27.54283474
"ENSG00000100504",12.86512781
"ENSG00000103485",7.625331623
"ENSG00000130348",6.667215707
"ENSG00000060749",12.54320117
"ENSG00000116260",4.324816058
"ENSG00000151576",7.300847921
"ENSG00000084733",49.43131459
"ENSG00000156675",2.698023906
"ENSG00000206418",28.41267287
"ENSG00000138069",121.748738
"ENSG00000168461",55.85323403
"ENSG00000118508",35.73013938
"ENSG00000172007",11.410278
"ENSG00000179331",28.73806063
"ENSG00000115839",27.91250887
"ENSG00000144566",29.62455001
"ENSG00000075785",76.90819035
"ENSG00000167461",10.17081783
"ENSG00000029725",30.00312774
"ENSG00000154710",13.40032601
"ENSG00000137955",19.51281894
"ENSG00000183155",9.376892626
"ENSG00000136238",107.7677765
"ENSG00000182185",23.06758571
"ENSG00000108384",17.28605166
"ENSG00000101146",5.886200886
"ENSG00000170471",9.142670977
"ENSG00000116191",8.625360715
"ENSG00000125970",25.43647374
"ENSG00000153201",54.22922877
"ENSG00000137040",14.7915522
"ENSG00000010017",47.69761017
"ENSG00000108961",13.32463118
"ENSG00000116473",63.46146305
"ENSG00000181467",21.57384789
"ENSG00000123728",20.18849349
"ENSG00000107263",23.28149276
"ENSG00000109756",41.95311279
"ENSG00000158987",26.44231401
"ENSG00000173166",29.39282366
"ENSG00000185989",14.67967577
"ENSG00000075391",33.29488334
"ENSG00000198915",5.637519376
"ENSG00000138670",142.7119756
"ENSG00000146090",98.27298457
"ENSG00000123094",31.72675967
"ENSG00000139687",48.84835001
"ENSG00000102054",16.23326324
"ENSG00000101773",17.0699658
"ENSG00000183808",4.955826658
"ENSG00000122965",14.17513217
"ENSG00000086589",16.30262815
"ENSG00000102317",40.28410815
"ENSG00000131051",65.74799783
"ENSG00000089682",16.40178371
"ENSG00000147274",37.24966911
"ENSG00000135870",17.37376388
"ENSG00000117602",3.851941122
"ENSG00000136161",49.43773497
"ENSG00000179051",20.7898627
"ENSG00000166965",3.336555518
"ENSG00000089902",15.21622236
"ENSG00000198771",28.15678527
"ENSG00000122707",12.71913849
"ENSG00000162924",33.79906998
"ENSG00000054967",3.785978048
"ENSG00000135945",14.97690403
"ENSG00000133119",13.03783331
"ENSG00000163933",2.628599657
"ENSG00000143207",37.50773986
"ENSG00000168411",5.925330326
"ENSG00000143390",8.057415614
"ENSG00000116741",74.69665579
"ENSG00000129667",34.21127967
"ENSG00000177105",82.8009801
"ENSG00000119729",39.07550249
"ENSG00000150977",23.63942878
"ENSG00000132669",110.7131688
"ENSG00000124784",14.62298386
"ENSG00000058729",5.887907443
"ENSG00000101782",18.77892143
"ENSG00000137275",9.967082507
"ENSG00000104312",14.50213571
"ENSG00000117000",24.33217157
"ENSG00000178966",4.917246247
"ENSG00000136104",19.23201952
"ENSG00000135828",6.012699726
"ENSG00000108830",2.026816516
"ENSG00000157450",19.76205596
"ENSG00000125352",18.21139954
"ENSG00000124226",34.80234597
"ENSG00000145860",26.91000941
"ENSG00000163162",42.88451905
"ENSG00000108523",12.86127098
"ENSG00000163961",20.97143716
"ENSG00000168894",67.16791968
"ENSG00000121481",8.490752245
"ENSG00000155827",20.79848521
"ENSG00000173821",12.81181631
"ENSG00000011275",17.87370714
"ENSG00000063978",9.781732774
"ENSG00000146083",6.872311406
"ENSG00000127870",11.41999069
"ENSG00000114125",23.54271936
"ENSG00000189050",18.11053789
"ENSG00000184719",10.58551673
"ENSG00000176393",20.60609207
"ENSG00000067900",22.37274564
"ENSG00000164610",12.69853857
"ENSG00000132383",8.649809012
"ENSG00000117748",49.33669162
"ENSG00000106399",5.62140987
"ENSG00000005175",23.71188433
"ENSG00000197713",14.19442496
"ENSG00000117133",23.54223666
"ENSG00000153574",11.28551199
"ENSG00000118705",58.42315068
"ENSG00000148688",6.588729066
"ENSG00000156990",3.539437787
"ENSG00000165526",5.855303673
"ENSG00000144580",11.50013546
"ENSG00000116954",12.4526013
"ENSG00000124782",7.259521703
"ENSG00000048392",13.72158227
"ENSG00000052749",6.009845157
"ENSG00000067533",9.597283318
"ENSG00000187257",9.203122931
"ENSG00000171490",20.3087733
"ENSG00000174891",26.02443253
"ENSG00000130347",5.788665314
"ENSG00000176225",25.9545393
"ENSG00000176783",9.91190527
"ENSG00000159216",42.01830155
"ENSG00000124813",26.98970928
"ENSG00000182552",6.522302326
"ENSG00000196218",9.81425141
"ENSG00000166788",10.04925382
"ENSG00000211456",15.92850828
"ENSG00000160633",10.10307217
"ENSG00000103449",18.21646762
"ENSG00000101347",25.17155735
"ENSG00000155307",208.1538165
"ENSG00000161526",8.292080729
"ENSG00000079332",28.20281077
"ENSG00000205323",14.84853556
"ENSG00000130066",1050.877134
"ENSG00000139218",37.27068755
"ENSG00000156304",13.60193134
"ENSG00000213079",24.09301629
"ENSG00000140497",32.39120582
"ENSG00000184178",28.70390944
"ENSG00000151466",11.1007301
"ENSG00000163156",7.940598661
"ENSG00000136021",11.65056304
"ENSG00000000457",4.306765278
"ENSG00000198301",22.96349562
"ENSG00000137575",101.2491908
"ENSG00000165689",7.929275194
"ENSG00000054282",61.54957914
"ENSG00000132581",14.1727725
"ENSG00000143252",19.60425808
"ENSG00000140612",25.50669179
"ENSG00000121542",13.6581769
"ENSG00000107651",13.58447156
"ENSG00000113615",8.29143208
"ENSG00000176986",15.86267698
"ENSG00000150961",9.061724623
"ENSG00000187742",18.93140769
"ENSG00000071537",20.91589903
"ENSG00000119231",17.25265336
"ENSG00000086475",6.717232245
"ENSG00000109618",5.162327829
"ENSG00000170542",113.5609897
"ENSG00000132386",31.69440356
"ENSG00000179833",9.927824233
"ENSG00000080546",33.26710748
"ENSG00000143379",9.082863389
"ENSG00000107290",32.48054208
"ENSG00000183431",25.41138609
"ENSG00000115524",93.25830124
"ENSG00000087365",13.61535847
"ENSG00000189091",7.638311678
"ENSG00000163935",9.618728797
"ENSG00000198879",113.9388066
"ENSG00000116560",48.74514647
"ENSG00000156398",4.614041175
"ENSG00000118515",233.749404
"ENSG00000126821",19.52742851
"ENSG00000111252",61.31004871
"ENSG00000131171",101.9173046
"ENSG00000097033",21.6444024
"ENSG00000147010",46.00156935
"ENSG00000172985",36.9221315
"ENSG00000176974",11.10414108
"ENSG00000146414",9.297735015
"ENSG00000196470",14.50770582
"ENSG00000181788",15.83947818
"ENSG00000149577",4.694003379
"ENSG00000052723",20.41913678
"ENSG00000116991",33.7817587
"ENSG00000005020",60.89064993
"ENSG00000157933",14.03104566
"ENSG00000136603",47.17801862
"ENSG00000145604",8.085845296
"ENSG00000155926",42.59859085
"ENSG00000120519",8.105369828
"ENSG00000018280",13.17563497
"ENSG00000110911",27.23669446
"ENSG00000140199",22.73143603
"ENSG00000139370",20.67535085
"ENSG00000119899",12.58001149
"ENSG00000089057",21.36736069
"ENSG00000074621",4.340181523
"ENSG00000125454",4.977445112
"ENSG00000148339",9.359887584
"ENSG00000155287",39.73867007
"ENSG00000147454",23.81904189
"ENSG00000155850",5.916403848
"ENSG00000112759",10.69047749
"ENSG00000198246",10.91676196
"ENSG00000142583",68.08813794
"ENSG00000145740",7.886333104
"ENSG00000014824",23.04360372
"ENSG00000169359",7.472279829
"ENSG00000117620",8.529544519
"ENSG00000215790",9.620541341
"ENSG00000177058",11.11166379
"ENSG00000143570",11.47749023
"ENSG00000033867",43.80683085
"ENSG00000169241",15.59856401
"ENSG00000103064",11.28600371
"ENSG00000103061",7.522657342
"ENSG00000155465",27.9025864
"ENSG00000092068",11.76126364
"ENSG00000183023",42.95609248
"ENSG00000181804",154.9830014
"ENSG00000137491",52.95220822
"ENSG00000175387",16.3210293
"ENSG00000166949",18.64261318
"ENSG00000084070",123.5326406
"ENSG00000102038",29.48745313
"ENSG00000138375",6.695200979
"ENSG00000072501",11.91721899
"ENSG00000136824",8.812448628
"ENSG00000113810",12.50077106
"ENSG00000157106",11.10163477
"ENSG00000116698",13.65534364
"ENSG00000119953",7.980755162
"ENSG00000136699",6.031379144
"ENSG00000102172",23.19427624
"ENSG00000123415",4.278072252
"ENSG00000198742",19.73205976
"ENSG00000186532",6.179957363
"ENSG00000092531",22.54707432
"ENSG00000197157",19.35417347
"ENSG00000163877",5.279674483
"ENSG00000124380",22.18518943
"ENSG00000002919",8.146119627
"ENSG00000071189",14.26147333
"ENSG00000178996",8.676939719
"ENSG00000205302",49.84158268
"ENSG00000048471",22.86024346
"ENSG00000089006",25.41912522
"ENSG00000130340",27.80377541
"ENSG00000057252",37.79130308
"ENSG00000180008",7.690820705
"ENSG00000171150",12.47898302
"ENSG00000170677",84.47207728
"ENSG00000137642",90.68252125
"ENSG00000067066",28.38159775
"ENSG00000079263",12.75568259
"ENSG00000172845",16.93680256
"ENSG00000077327",3.1879504
"ENSG00000145375",12.67793656
"ENSG00000129128",17.07444852
"ENSG00000104133",15.07656032
"ENSG00000106723",66.95649996
"ENSG00000144228",10.94061168
"ENSG00000118785",1079.981932
"ENSG00000138600",48.52709947
"ENSG00000166068",65.12852739
"ENSG00000164056",17.87136259
"ENSG00000100596",37.73238666
"ENSG00000213523",14.99335691
"ENSG00000153006",6.137467506
"ENSG00000112658",5.434963352
"ENSG00000151304",22.26839264
"ENSG00000196935",23.43518392
"ENSG00000163486",143.8903297
"ENSG00000100883",37.85376632
"ENSG00000174780",24.63492292
"ENSG00000167978",38.71818352
"ENSG00000161547",155.7214344
"ENSG00000116350",36.92856069
"ENSG00000124193",155.9121843
"ENSG00000115875",134.2376851
"ENSG00000141380",12.81104988
"ENSG00000145687",31.6647444
"ENSG00000084112",20.1902709
"ENSG00000141298",37.58414864
"ENSG00000124783",21.4505041
"ENSG00000008513",11.3839843
"ENSG00000064225",43.95643678
"ENSG00000073849",160.6026529
"ENSG00000184005",78.35452512
"ENSG00000113532",26.41953046
"ENSG00000118007",37.76989889
"ENSG00000101972",26.38894945
"ENSG00000138134",15.66243384
"ENSG00000115415",22.97048406
"ENSG00000166888",14.48219312
"ENSG00000168439",13.82109262
"ENSG00000072786",10.0082463
"ENSG00000164543",12.73837548
"ENSG00000081320",19.84223079
"ENSG00000115694",9.154745934
"ENSG00000152953",5.357829052
"ENSG00000211455",13.10548488
"ENSG00000101109",27.13094654
"ENSG00000163527",29.76428099
"ENSG00000166900",11.90957572
"ENSG00000103496",11.72975831
"ENSG00000079950",20.61338084
"ENSG00000170310",32.78706911
"ENSG00000198252",8.466054889
"ENSG00000172340",37.92390498
"ENSG00000111707",9.375907126
"ENSG00000107882",7.091598094
"ENSG00000144455",21.60504086
"ENSG00000188612",36.4057408
"ENSG00000092201",17.30819897
"ENSG00000109111",8.169397766
"ENSG00000106868",15.48685425
"ENSG00000178691",13.20845977
"ENSG00000133789",26.04071627
"ENSG00000169895",27.699893
"ENSG00000135316",18.87759324
"ENSG00000101463",199.6951045
"ENSG00000134207",14.57729359
"ENSG00000164674",17.9397836
"ENSG00000162298",7.258924082
"ENSG00000055208",72.95743879
"ENSG00000157625",5.38876015
"ENSG00000136463",5.417417627
"ENSG00000108264",4.772229482
"ENSG00000147133",10.56226764
"ENSG00000120656",11.28045035
"ENSG00000172660",23.20565273
"ENSG00000166012",20.11887281
"ENSG00000064313",16.84358224
"ENSG00000165632",10.64560407
"ENSG00000135801",5.10511727
"ENSG00000164691",21.69522867
"ENSG00000113407",17.84628689
"ENSG00000065882",15.91753812
"ENSG00000132405",16.69698126
"ENSG00000109680",35.61648676
"ENSG00000125875",9.850204224
"ENSG00000054611",47.98692078
"ENSG00000065491",6.586185254
"ENSG00000167202",7.705106711
"ENSG00000131374",30.57315221
"ENSG00000145979",8.464630108
"ENSG00000109436",33.70715917
"ENSG00000183735",22.49410939
"ENSG00000177565",51.50502671
"ENSG00000154144",25.11176436
"ENSG00000187735",14.10644165
"ENSG00000116205",6.050905862
"ENSG00000154582",17.52973883
"ENSG00000011007",9.104215116
"ENSG00000141002",22.73431942
"ENSG00000176148",7.469592675
"ENSG00000196116",8.492506046
"ENSG00000172171",22.45710736
"ENSG00000107140",7.37935149
"ENSG00000168769",19.94723746
"ENSG00000187605",10.99124639
"ENSG00000136891",5.309247072
"ENSG00000164081",5.712559711
"ENSG00000151287",8.46783928
"ENSG00000151575",3.551401155
"ENSG00000108064",5.346701078
"ENSG00000162851",6.977027127
"ENSG00000135457",23.07669374
"ENSG00000068323",5.625374976
"ENSG00000088451",11.15363471
"ENSG00000106799",52.4368534
"ENSG00000135966",4.262172242
"ENSG00000177426",14.769907
"ENSG00000152291",28.91085217
"ENSG00000115970",10.09747161
"ENSG00000173451",3.965817074
"ENSG00000185875",9.482375736
"ENSG00000051596",4.060846439
"ENSG00000066654",49.78663114
