"ensembl_id","Astrocytes"
"ENSG00000158793",9.087307417
"ENSG00000185942",187.0327212
"ENSG00000101198",33.00491449
"ENSG00000189134",7.39637046
"ENSG00000169992",13.33849839
"ENSG00000196338",19.61439196
"ENSG00000146938",20.73878006
"ENSG00000169251",23.85774818
"ENSG00000163864",5.328017872
"ENSG00000136448",16.87558203
"ENSG00000140939",7.846050387
"ENSG00000151322",188.2547922
"ENSG00000168743",2.850487106
"ENSG00000159899",7.535991698
"ENSG00000181019",23.85455039
"ENSG00000126368",13.70048129
"ENSG00000175745",18.8950583
"ENSG00000091129",112.6369558
"ENSG00000185737",346.0890899
"ENSG00000179915",169.3600706
"ENSG00000241058",53.18117204
"ENSG00000076685",34.66998869
"ENSG00000135318",17.74953254
"ENSG00000182667",334.8020402
"ENSG00000148053",191.294244
"ENSG00000140538",45.12804682
"ENSG00000168101",12.19224531
"ENSG00000213965",12.13305076
"ENSG00000170917",12.28254764
"ENSG00000140876",20.65498097
"ENSG00000120253",6.421214382
"ENSG00000188039",9.994103524
"ENSG00000184232",56.13322482
"ENSG00000065154",73.08284904
"ENSG00000124006",7.018197968
"ENSG00000105953",11.3351957
"ENSG00000105088",81.88637805
"ENSG00000079482",56.94151716
"ENSG00000135336",26.21004462
"ENSG00000144909",39.46850888
"ENSG00000130703",14.94214231
"ENSG00000079156",34.64360973
"ENSG00000164823",9.649393709
"ENSG00000100836",24.31080813
"ENSG00000128050",19.52160376
"ENSG00000129116",29.17625548
"ENSG00000149090",89.67282636
"ENSG00000100767",40.19722444
"ENSG00000170915",60.62345566
"ENSG00000116117",33.22135366
"ENSG00000185345",60.57548753
"ENSG00000143799",12.55917451
"ENSG00000041880",12.12442305
"ENSG00000137817",14.58560372
"ENSG00000197702",7.263530058
"ENSG00000007372",18.42795
"ENSG00000185630",15.30667572
"ENSG00000163346",32.50811335
"ENSG00000132570",3.819172167
"ENSG00000180628",24.23671555
"ENSG00000100731",7.728343885
"ENSG00000099139",12.30136642
"ENSG00000170248",26.03788093
"ENSG00000156973",22.35383035
"ENSG00000160191",9.671422784
"ENSG00000145431",19.14364227
"ENSG00000143870",18.09421429
"ENSG00000005882",9.124623177
"ENSG00000154553",6.616208656
"ENSG00000163110",29.77328173
"ENSG00000172840",3.579157921
"ENSG00000140992",5.597538792
"ENSG00000120509",23.83368818
"ENSG00000121440",31.54871028
"ENSG00000162734",86.06969
"ENSG00000139946",13.26749658
"ENSG00000049246",30.53678222
"ENSG00000166821",6.47151255
"ENSG00000164751",14.38879532
"ENSG00000170525",35.02182909
"ENSG00000152556",21.64540936
"ENSG00000067057",34.86556498
"ENSG00000137338",14.7456849
"ENSG00000182405",6.257981475
"ENSG00000079739",25.6163333
"ENSG00000087495",43.34507363
"ENSG00000111752",6.76771261
"ENSG00000056487",19.0814925
"ENSG00000092621",23.97637474
"ENSG00000146247",28.84297831
"ENSG00000067177",20.18800057
"ENSG00000107537",12.87882804
"ENSG00000165195",9.986715675
"ENSG00000069943",5.268492647
"ENSG00000119227",12.47388335
"ENSG00000011405",54.71617728
"ENSG00000100100",17.14908205
"ENSG00000196455",7.558437697
"ENSG00000179761",11.96726523
"ENSG00000087842",24.28090371
"ENSG00000154217",130.7675556
"ENSG00000187091",7.809364541
"ENSG00000115556",4.637185179
"ENSG00000124181",19.18414862
"ENSG00000129219",9.583533923
"ENSG00000143850",13.55067172
"ENSG00000166689",11.02651575
"ENSG00000214456",14.14623703
"ENSG00000152952",24.10730423
"ENSG00000114698",44.03188217
"ENSG00000100979",43.7985272
"ENSG00000164050",29.8612155
"ENSG00000100417",9.774643009
"ENSG00000147588",97.9925964
"ENSG00000132424",139.986166
"ENSG00000127838",18.19526719
"ENSG00000135241",35.62123826
"ENSG00000186866",5.297320353
"ENSG00000143442",37.06696443
"ENSG00000106628",7.169027627
"ENSG00000013503",6.059939307
"ENSG00000058600",4.607074736
"ENSG00000105854",322.7332352
"ENSG00000167272",13.01846811
"ENSG00000143190",20.88880708
"ENSG00000184486",25.99318874
"ENSG00000186951",8.005036346
"ENSG00000109819",13.43370774
"ENSG00000128059",6.557870275
"ENSG00000131626",26.59316452
"ENSG00000240344",16.7628672
"ENSG00000163644",17.9390167
"ENSG00000131771",30.48361703
"ENSG00000119938",102.5851936
"ENSG00000104695",39.9659616
"ENSG00000066027",28.22984727
"ENSG00000011485",4.837545411
"ENSG00000110075",35.70920055
"ENSG00000137509",35.04472962
"ENSG00000142611",16.17045575
"ENSG00000138738",4.171705763
"ENSG00000165672",42.53405436
"ENSG00000117592",120.1538038
"ENSG00000046889",84.2171945
"ENSG00000181929",9.179785265
"ENSG00000154229",62.2039518
"ENSG00000184304",52.91526422
"ENSG00000185532",66.05501268
"ENSG00000136875",5.920087271
"ENSG00000099256",51.37866487
"ENSG00000135069",129.7023268
"ENSG00000146005",110.5916701
"ENSG00000156011",35.67549374
"ENSG00000087191",27.15130415
"ENSG00000173692",31.8831042
"ENSG00000146733",7.93840246
"ENSG00000188647",25.52712936
"ENSG00000185920",6.865254226
"ENSG00000165186",6.050500364
"ENSG00000107317",672.8918771
"ENSG00000134247",5.140012091
"ENSG00000163629",24.81939354
"ENSG00000169410",18.0660975
"ENSG00000132670",51.5400017
"ENSG00000142949",10.7872567
"ENSG00000106278",158.3584252
"ENSG00000184924",11.87222986
"ENSG00000172733",23.68747297
"ENSG00000136045",35.93979006
"ENSG00000100994",22.20174528
"ENSG00000172053",17.29852847
"ENSG00000107560",29.6376262
"ENSG00000124209",10.41854368
"ENSG00000129472",14.19323405
"ENSG00000109113",42.254843
"ENSG00000100228",1.604416918
"ENSG00000168118",26.33738042
"ENSG00000136933",11.28184053
"ENSG00000011454",29.27079648
"ENSG00000144840",9.649337197
"ENSG00000113456",7.087790893
"ENSG00000002016",12.46574506
"ENSG00000197275",3.382430699
"ENSG00000132155",12.55071105
"ENSG00000188559",21.54458072
"ENSG00000160271",13.79793509
"ENSG00000136828",11.19087193
"ENSG00000132329",75.42489055
"ENSG00000164188",156.3806544
"ENSG00000079337",19.88226698
"ENSG00000108551",16.49540798
"ENSG00000100276",15.68276185
"ENSG00000107551",41.6328725
"ENSG00000162437",16.00110535
"ENSG00000122257",29.30993628
"ENSG00000125826",20.87599231
"ENSG00000171174",4.668142412
"ENSG00000269846",17.46341918
"ENSG00000103479",14.32020475
"ENSG00000139746",33.01219055
"ENSG00000106344",11.76069621
"ENSG00000155636",4.810076543
"ENSG00000173914",11.42835776
"ENSG00000004534",56.88505584
"ENSG00000134597",10.82163502
"ENSG00000049449",12.14664209
"ENSG00000072042",22.55164531
"ENSG00000100918",5.958034094
"ENSG00000135597",32.21922471
"ENSG00000134533",36.92971387
"ENSG00000009413",31.5955146
"ENSG00000111445",4.755279238
"ENSG00000087903",8.388667843
"ENSG00000080298",31.03115204
"ENSG00000111783",62.90558676
"ENSG00000143344",40.07417207
"ENSG00000130988",21.67391437
"ENSG00000143333",16.66665012
"ENSG00000147509",85.09234825
"ENSG00000132554",3.125497409
"ENSG00000108370",9.862282175
"ENSG00000144468",11.10413484
"ENSG00000106615",37.05018792
"ENSG00000164292",55.69959683
"ENSG00000126785",62.58775067
"ENSG00000131941",13.11994001
"ENSG00000166405",19.82006692
"ENSG00000166532",29.23345951
"ENSG00000143622",13.68085732
"ENSG00000172602",7.791588805
"ENSG00000137522",4.839623297
"ENSG00000120925",18.37973509
"ENSG00000180537",24.60947911
"ENSG00000138942",8.500667033
"ENSG00000167257",7.287446309
"ENSG00000146373",4.731662879
"ENSG00000152193",15.66435009
"ENSG00000108375",7.912473631
"ENSG00000112130",5.983033575
"ENSG00000185946",83.35398724
"ENSG00000069667",80.55307853
"ENSG00000198963",36.69656964
"ENSG00000152464",21.647387
"ENSG00000085721",11.80187446
"ENSG00000132275",5.984421838
"ENSG00000048649",14.09288677
"ENSG00000159579",8.000578803
"ENSG00000018189",57.83501904
"ENSG00000198838",78.26795459
"ENSG00000189171",100.4815583
"ENSG00000151835",11.0227934
"ENSG00000130254",24.89765707
"ENSG00000165821",11.1024104
"ENSG00000136715",8.436230953
"ENSG00000164105",21.78755115
"ENSG00000111961",65.770088
"ENSG00000141504",90.43265694
"ENSG00000140386",24.01976797
"ENSG00000168077",50.47222061
"ENSG00000104112",158.9835921
"ENSG00000010803",21.18238926
"ENSG00000047634",21.44486219
"ENSG00000133028",8.040808987
"ENSG00000116171",25.59315251
"ENSG00000121064",25.08846959
"ENSG00000164106",63.909391
"ENSG00000144306",13.70887087
"ENSG00000169439",36.07851473
"ENSG00000162512",17.56426557
"ENSG00000124145",88.65454602
"ENSG00000135094",17.69831323
"ENSG00000101310",12.69918984
"ENSG00000075826",7.156832327
"ENSG00000058262",12.13757766
"ENSG00000091490",9.567370031
"ENSG00000075213",5.528352945
"ENSG00000196189",18.08372956
"ENSG00000185033",17.34005067
"ENSG00000079387",5.154146831
"ENSG00000166192",4.036880015
"ENSG00000135919",94.10875435
"ENSG00000149212",26.98501457
"ENSG00000168137",21.69551461
"ENSG00000136169",5.766204126
"ENSG00000164466",13.09188191
"ENSG00000183605",32.09479475
"ENSG00000144040",50.96402989
"ENSG00000170624",41.61549589
"ENSG00000118473",32.38042159
"ENSG00000185437",17.37895977
"ENSG00000087266",8.298490085
"ENSG00000174705",14.49025068
"ENSG00000154447",20.0763114
"ENSG00000138771",15.87221621
"ENSG00000110013",5.091097195
"ENSG00000198053",69.35746329
"ENSG00000142082",6.78582064
"ENSG00000141469",46.60346175
"ENSG00000163406",62.28184933
"ENSG00000165449",28.39537129
"ENSG00000117479",16.94940616
"ENSG00000110436",1152.108134
"ENSG00000079215",802.6851891
"ENSG00000115902",51.90611645
"ENSG00000144136",27.16026759
"ENSG00000108528",18.48692727
"ENSG00000182902",117.295082
"ENSG00000178537",19.04722
"ENSG00000125648",9.919927454
"ENSG00000171612",31.97386092
"ENSG00000144659",14.29956891
"ENSG00000077713",8.554781454
"ENSG00000005022",147.9467777
"ENSG00000181045",5.257628502
"ENSG00000130304",17.61558134
"ENSG00000080189",12.8838663
"ENSG00000196376",80.01433135
"ENSG00000133195",50.11470142
"ENSG00000104635",6.990067288
"ENSG00000029364",12.53796438
"ENSG00000168003",67.9231402
"ENSG00000114544",11.12094359
"ENSG00000129353",29.41891008
"ENSG00000143036",13.3391281
"ENSG00000080493",129.7145854
"ENSG00000132164",20.01500683
"ENSG00000151012",77.5573248
"ENSG00000003989",11.46742558
"ENSG00000197818",7.020724458
"ENSG00000139155",153.9892683
"ENSG00000185985",39.99047005
"ENSG00000170365",10.43074648
"ENSG00000163104",20.98421054
"ENSG00000099956",8.653877628
"ENSG00000082014",16.98384851
"ENSG00000128602",8.013092746
"ENSG00000088826",21.38092579
"ENSG00000143553",27.71054662
"ENSG00000064692",6.681258887
"ENSG00000144028",10.03060091
"ENSG00000104852",44.2720705
"ENSG00000101400",77.38895839
"ENSG00000135317",18.59101231
"ENSG00000124104",9.801612869
"ENSG00000064652",18.39839094
"ENSG00000159140",82.38327172
"ENSG00000095637",94.88719631
"ENSG00000184985",18.62712741
"ENSG00000134532",58.41534873
"ENSG00000110693",14.76970556
"ENSG00000125398",90.22284699
"ENSG00000144451",17.35939062
"ENSG00000008294",52.99673599
"ENSG00000152583",1369.631315
"ENSG00000006282",9.376880417
"ENSG00000132122",28.52335829
"ENSG00000072195",3.079819376
"ENSG00000134278",28.84591776
"ENSG00000121067",22.00991195
"ENSG00000198369",23.04289564
"ENSG00000136158",41.73192962
"ENSG00000072310",12.91152569
"ENSG00000198911",20.37889676
"ENSG00000153914",12.88486987
"ENSG00000196220",16.43089911
"ENSG00000075142",104.6701273
"ENSG00000101955",4.281704729
"ENSG00000167720",6.955907152
"ENSG00000087087",13.36732416
"ENSG00000100650",126.3041853
"ENSG00000123096",22.59577407
"ENSG00000004866",15.19695174
"ENSG00000115145",12.18359832
"ENSG00000170581",24.08599664
"ENSG00000167323",10.2811241
"ENSG00000109689",19.47443816
"ENSG00000130413",19.29095378
"ENSG00000163482",6.30103015
"ENSG00000165283",21.22818851
"ENSG00000140022",79.29160023
"ENSG00000165730",49.99781014
"ENSG00000169689",16.39017265
"ENSG00000082146",14.83455446
"ENSG00000136874",14.65500334
"ENSG00000168818",11.60572209
"ENSG00000111450",12.18313866
"ENSG00000164506",48.59594309
"ENSG00000196502",5.603859111
"ENSG00000129103",16.49644971
"ENSG00000139531",9.676547534
"ENSG00000196235",7.859019523
"ENSG00000152455",3.848172755
"ENSG00000131018",36.91027868
"ENSG00000103528",17.74331266
"ENSG00000102362",8.628096713
"ENSG00000171148",10.05814879
"ENSG00000103168",9.088477889
"ENSG00000148835",3.26285333
"ENSG00000135090",28.26815332
"ENSG00000139192",6.12315984
"ENSG00000104946",6.144469856
"ENSG00000113838",7.601117783
"ENSG00000101849",17.96412656
"ENSG00000148737",73.24901625
"ENSG00000139437",5.03096293
"ENSG00000204852",3.807056948
"ENSG00000119977",17.39878007
"ENSG00000083544",41.18116472
"ENSG00000187079",22.33045215
"ENSG00000167074",7.011551587
"ENSG00000138336",12.84363955
"ENSG00000029639",15.36064352
"ENSG00000198176",9.842212847
"ENSG00000092969",23.73107845
"ENSG00000129028",6.032999153
"ENSG00000176946",8.281575036
"ENSG00000079134",15.51366376
"ENSG00000125676",26.3472259
"ENSG00000126351",9.167479371
"ENSG00000136114",19.74881293
"ENSG00000221944",11.15757319
"ENSG00000092330",11.34832634
"ENSG00000075131",6.299374734
"ENSG00000163931",11.62720325
"ENSG00000198586",40.1761259
"ENSG00000162604",14.95626759
"ENSG00000101337",14.82860991
"ENSG00000135926",17.32068485
"ENSG00000172765",24.35996205
"ENSG00000099203",10.16165965
"ENSG00000100580",8.284934601
"ENSG00000168936",7.336688893
"ENSG00000181234",15.78149162
"ENSG00000166575",19.54081671
"ENSG00000181264",17.59434796
"ENSG00000105677",26.9163406
"ENSG00000249242",15.59987362
"ENSG00000157600",12.44219197
"ENSG00000205269",7.36713475
"ENSG00000198792",30.3668563
"ENSG00000184857",4.816855179
"ENSG00000187824",8.743892119
"ENSG00000163900",4.353614733
"ENSG00000147027",65.46379521
"ENSG00000137103",5.774514956
"ENSG00000116857",16.51809659
"ENSG00000128872",33.82649057
"ENSG00000166682",16.8343469
"ENSG00000154310",119.3029506
"ENSG00000105576",9.928093527
"ENSG00000090905",33.81007586
"ENSG00000100354",23.39680216
"ENSG00000136205",20.39598111
"ENSG00000183864",26.09045598
"ENSG00000175662",35.82929895
"ENSG00000198846",49.56086413
"ENSG00000092203",14.04423634
"ENSG00000141510",9.572672271
"ENSG00000143514",55.43363165
"ENSG00000186815",32.1119348
"ENSG00000111907",76.58750816
"ENSG00000101150",17.62095213
"ENSG00000166340",63.13862633
"ENSG00000047410",13.98898907
"ENSG00000169902",47.78407671
"ENSG00000056972",10.55340368
"ENSG00000182606",24.45013831
"ENSG00000171853",6.902939175
"ENSG00000107614",3.502216397
"ENSG00000071575",23.36023662
"ENSG00000146833",9.730930726
"ENSG00000132481",16.64148119
"ENSG00000167333",5.179082505
"ENSG00000171206",21.8839105
"ENSG00000083067",23.29670743
"ENSG00000104447",52.53336194
"ENSG00000149743",23.82173321
"ENSG00000165699",17.66015613
"ENSG00000103197",7.733485671
"ENSG00000154743",7.645538904
"ENSG00000179981",5.616874284
"ENSG00000140391",30.07599472
"ENSG00000163728",42.55210209
"ENSG00000165914",17.62330632
"ENSG00000135912",16.67233273
"ENSG00000137561",18.29627086
"ENSG00000136295",8.667282633
"ENSG00000137285",140.1829855
"ENSG00000178952",35.08199206
"ENSG00000078246",48.91211898
"ENSG00000100348",30.60064421
"ENSG00000140830",15.49877015
"ENSG00000197763",3.966048962
"ENSG00000163714",34.8857944
"ENSG00000130985",24.30230611
"ENSG00000081307",9.090477848
"ENSG00000130560",14.99069817
"ENSG00000165006",25.20952413
"ENSG00000184787",21.7437144
"ENSG00000186591",28.8926712
"ENSG00000185651",18.37335653
"ENSG00000024048",27.81946749
"ENSG00000127481",12.55423734
"ENSG00000104517",27.2796541
"ENSG00000198276",13.86718076
"ENSG00000169764",44.4373876
"ENSG00000076248",14.80469528
"ENSG00000184076",169.7852243
"ENSG00000106608",6.488617461
"ENSG00000138768",29.95260325
"ENSG00000140455",14.62185018
"ENSG00000115464",25.46273075
"ENSG00000168883",42.60854982
"ENSG00000085982",15.10199407
"ENSG00000109189",7.862013545
"ENSG00000138592",20.35993642
"ENSG00000011260",11.71397874
"ENSG00000162738",4.224700479
"ENSG00000160293",4.872057578
"ENSG00000134215",22.27260599
"ENSG00000112715",14.96693076
"ENSG00000173511",24.66911374
"ENSG00000144560",16.55863091
"ENSG00000151502",6.693288888
"ENSG00000136100",23.46326418
"ENSG00000176834",10.23570318
"ENSG00000132970",56.78349744
"ENSG00000132471",21.60350295
"ENSG00000120688",27.21776406
"ENSG00000163625",22.40410127
"ENSG00000120008",12.20662117
"ENSG00000150627",26.64615926
"ENSG00000148225",2.090532984
"ENSG00000164253",12.48505285
"ENSG00000250232",31.61821331
"ENSG00000114742",15.30392485
"ENSG00000174776",8.435684963
"ENSG00000103091",19.79542218
"ENSG00000178252",23.26257702
"ENSG00000126870",26.64571323
"ENSG00000109501",27.84599833
"ENSG00000171475",14.38307373
"ENSG00000116729",50.32448262
"ENSG00000196632",5.376593618
"ENSG00000165392",19.39713378
"ENSG00000113645",18.99845575
"ENSG00000047644",5.436069498
"ENSG00000186153",120.4374258
"ENSG00000082898",23.45448318
"ENSG00000184575",9.961312067
"ENSG00000137693",22.54235783
"ENSG00000149658",21.22783566
"ENSG00000181722",147.42976
"ENSG00000174282",16.27872797
"ENSG00000177888",9.090572243
"ENSG00000169155",13.5137659
"ENSG00000104427",27.89772893
"ENSG00000119703",2.644342596
"ENSG00000058673",28.77190444
"ENSG00000134744",20.52678527
"ENSG00000206559",8.367996579
"ENSG00000186908",19.62908956
"ENSG00000091656",29.27146076
"ENSG00000198939",10.6009214
"ENSG00000196867",4.824399407
"ENSG00000196670",6.973838011
"ENSG00000184939",7.998367177
"ENSG00000067646",3.576966618
"ENSG00000100711",30.87908727
"ENSG00000178764",37.64437177
"ENSG00000174306",30.17856076
"ENSG00000196652",5.78447585
"ENSG00000166432",59.68466856
"ENSG00000066185",4.912899695
"ENSG00000101040",24.18985084
"ENSG00000131127",5.617971289
"ENSG00000115568",3.305928774
"ENSG00000154957",8.41648511
"ENSG00000186448",7.619086634
"ENSG00000121417",20.34213736
"ENSG00000130856",6.328904773
"ENSG00000256771",8.145542106
"ENSG00000063587",3.93715059
"ENSG00000089335",25.39723313
"ENSG00000182986",2.665505165
"ENSG00000198185",15.93459304
"ENSG00000161642",6.525473627
"ENSG00000176222",39.61130641
"ENSG00000196724",2.864726606
"ENSG00000197013",6.776627069
"ENSG00000256087",4.026829075
"ENSG00000183621",20.70351166
"ENSG00000171291",5.028508641
"ENSG00000197044",10.5468705
"ENSG00000185219",2.492146053
"ENSG00000197714",11.71868499
"ENSG00000148143",11.6489907
"ENSG00000196263",7.321222959
"ENSG00000198464",4.971612767
"ENSG00000127081",10.07128545
"ENSG00000101493",8.685005164
"ENSG00000198795",15.65793607
"ENSG00000189164",3.124215174
"ENSG00000074657",20.28757231
"ENSG00000083828",13.00181217
"ENSG00000166704",3.435931968
"ENSG00000167554",3.059999574
"ENSG00000172888",10.06356155
"ENSG00000221994",3.278846007
"ENSG00000196409",3.168159046
"ENSG00000083814",12.38548825
"ENSG00000173041",22.92593331
"ENSG00000117010",13.20511854
"ENSG00000160352",5.601055415
"ENSG00000182903",15.41364511
"ENSG00000198146",13.9407844
"ENSG00000128000",6.677508088
"ENSG00000197863",6.480433413
"ENSG00000197779",4.677082352
"ENSG00000151612",10.39365348
"ENSG00000167766",18.92422342
"ENSG00000022976",4.854261916
"ENSG00000106479",5.669640701
"ENSG00000183579",53.30893775
"ENSG00000166529",4.469017317
"ENSG00000168612",2.935539401
"ENSG00000214941",22.35911087
"ENSG00000070476",25.75673679
